날짜,원/미국달러(매매기준율),원/일본엔(100엔)
"2017/04/21","1,141.40","1,043.61"
"2017/04/24","1,136.60","1,032.57"
"2017/04/25","1,131.70","1,030.55"
"2017/04/26","1,130.50","1,017.92"
"2017/04/27","1,125.10","1,012.01"
"2017/04/28","1,130.10","1,015.96"
"2017/05/02","1,133.40","1,013.19"
"2017/05/04","1,130.70","1,003.24"
"2017/05/08","1,132.10","1,003.41"
"2017/05/10","1,132.40","995.39"
"2017/05/11","1,134.50","992.61"
"2017/05/12","1,130.40","993.63"
"2017/05/15","1,126.80","994.48"
"2017/05/16","1,125.40","990.10"
"2017/05/17","1,117.70","991.22"
"2017/05/18","1,118.40","1,007.89"
"2017/05/19","1,125.20","1,009.65"
"2017/05/22","1,127.50","1,014.17"
"2017/05/23","1,117.10","1,005.72"
"2017/05/24","1,120.60","1,002.33"
"2017/05/25","1,126.60","1,009.63"
"2017/05/26","1,118.00","1,000.31"
"2017/05/29","1,119.50","1,006.47"
"2017/05/30","1,120.10","1,006.88"
"2017/05/31","1,123.90","1,014.30"
"2017/06/01","1,121.80","1,012.68"
"2017/06/02","1,120.40","1,005.70"
"2017/06/05","1,120.90","1,015.08"
"2017/06/07","1,118.40","1,021.98"
"2017/06/08","1,122.00","1,022.18"
"2017/06/09","1,125.00","1,022.77"
"2017/06/12","1,121.60","1,016.45"
"2017/06/13","1,126.00","1,024.89"
"2017/06/14","1,128.90","1,025.76"
"2017/06/15","1,125.60","1,029.73"
"2017/06/16","1,122.80","1,012.72"
"2017/06/19","1,133.00","1,021.96"
"2017/06/20","1,131.40","1,013.35"
"2017/06/21","1,137.00","1,021.24"
"2017/06/22","1,142.20","1,026.10"
"2017/06/23","1,140.80","1,025.02"
"2017/06/26","1,140.10","1,025.04"
"2017/06/27","1,135.20","1,014.61"
"2017/06/28","1,136.40","1,012.88"
"2017/06/29","1,141.70","1,016.34"
"2017/06/30","1,139.60","1,017.55"
"2017/07/03","1,144.00","1,018.25"
"2017/07/04","1,145.00","1,010.06"
"2017/07/05","1,149.30","1,016.23"
"2017/07/06","1,149.30","1,015.60"
"2017/07/07","1,153.50","1,019.26"
"2017/07/10","1,155.80","1,013.99"
"2017/07/11","1,149.90","1,008.15"
"2017/07/12","1,150.10","1,010.14"
"2017/07/13","1,145.60","1,011.17"
"2017/07/14","1,137.50","1,003.22"
"2017/07/17","1,136.00","1,009.91"
"2017/07/18","1,128.20","1,001.64"
"2017/07/19","1,126.30","1,005.09"
"2017/07/20","1,121.80","1,003.04"
"2017/07/21","1,124.90","1,005.32"
"2017/07/24","1,121.20","1,008.95"
"2017/07/25","1,116.10","1,004.00"
"2017/07/26","1,116.10","997.54"
"2017/07/27","1,120.30","1,007.83"
"2017/07/28","1,112.50","1,000.54"
"2017/07/31","1,119.10","1,012.26"
"2017/08/01","1,121.90","1,016.81"
"2017/08/02","1,118.00","1,013.19"
"2017/08/03","1,123.20","1,013.95"
"2017/08/04","1,127.60","1,025.65"
"2017/08/07","1,125.40","1,015.93"
"2017/08/08","1,127.30","1,017.88"
"2017/08/09","1,125.40","1,021.79"
"2017/08/10","1,134.70","1,031.78"
"2017/08/11","1,141.10","1,045.20"
"2017/08/14","1,146.30","1,049.92"
"2017/08/16","1,138.20","1,029.16"
"2017/08/17","1,139.60","1,035.20"
"2017/08/18","1,135.90","1,037.21"
"2017/08/21","1,142.00","1,043.92"
"2017/08/22","1,138.30","1,044.12"
"2017/08/23","1,135.60","1,035.14"
"2017/08/24","1,130.90","1,038.57"
"2017/08/25","1,127.30","1,028.98"
"2017/08/28","1,129.20","1,033.26"
"2017/08/29","1,120.40","1,031.15"
"2017/08/30","1,126.20","1,027.23"
"2017/08/31","1,122.80","1,017.44"
"2017/09/01","1,125.80","1,022.94"
"2017/09/04","1,122.70","1,022.45"
"2017/09/05","1,131.50","1,031.50"
"2017/09/06","1,131.30","1,041.76"
"2017/09/07","1,133.70","1,038.33"
"2017/09/08","1,129.60","1,042.64"
"2017/09/11","1,126.80","1,040.59"
"2017/09/12","1,129.50","1,033.54"
"2017/09/13","1,129.80","1,025.09"
"2017/09/14","1,127.50","1,020.64"
"2017/09/15","1,132.50","1,028.94"
"2017/09/18","1,133.50","1,020.53"
"2017/09/19","1,127.90","1,011.98"
"2017/09/20","1,130.00","1,013.23"
"2017/09/21","1,129.10","1,004.58"
"2017/09/22","1,132.80","1,007.25"
"2017/09/25","1,136.30","1,011.75"
"2017/09/26","1,130.70","1,011.86"
"2017/09/27","1,136.30","1,012.07"
"2017/09/28","1,139.40","1,009.70"
"2017/09/29","1,146.70","1,020.42"
"2017/10/10","1,145.70","1,016.86"
"2017/10/11","1,138.20","1,012.99"
"2017/10/12","1,135.20","1,009.11"
"2017/10/13","1,133.70","1,009.75"
"2017/10/16","1,130.80","1,010.41"
"2017/10/17","1,127.30","1,004.50"
"2017/10/18","1,131.40","1,008.69"
"2017/10/19","1,130.40","1,000.00"
"2017/10/20","1,132.30","1,005.73"
"2017/10/23","1,131.90","994.33"
"2017/10/24","1,131.90","998.24"
"2017/10/25","1,128.30","990.26"
"2017/10/26","1,128.30","992.92"
"2017/10/27","1,124.70","985.58"
"2017/10/30","1,130.00","993.58"
"2017/10/31","1,125.00","994.17"
"2017/11/01","1,121.20","986.49"
"2017/11/02","1,116.80","978.58"
"2017/11/03","1,113.30","976.11"
"2017/11/06","1,112.70","974.47"
"2017/11/07","1,116.70","981.24"
"2017/11/08","1,111.60","976.59"
"2017/11/09","1,114.30","978.53"
"2017/11/10","1,114.30","982.45"
"2017/11/13","1,117.20","983.10"
"2017/11/14","1,120.70","986.49"
"2017/11/15","1,118.50","985.98"
"2017/11/16","1,114.40","987.42"
"2017/11/17","1,104.10","976.17"
"2017/11/20","1,096.10","977.83"
"2017/11/21","1,098.90","976.19"
"2017/11/22","1,097.30","975.77"
"2017/11/23","1,091.30","981.08"
"2017/11/24","1,088.20","978.29"
"2017/11/27","1,085.00","971.66"
"2017/11/28","1,087.60","979.33"
"2017/11/29","1,088.30","976.01"
"2017/11/30","1,082.40","966.51"
"2017/12/01","1,085.10","963.16"
"2017/12/04","1,087.10","963.53"
"2017/12/05","1,088.30","967.64"
"2017/12/06","1,084.30","962.92"
"2017/12/07","1,091.90","972.74"
"2017/12/08","1,092.70","966.09"
"2017/12/11","1,093.40","962.37"
"2017/12/12","1,092.40","962.09"
"2017/12/13","1,090.10","959.85"
"2017/12/14","1,091.90","968.90"
"2017/12/15","1,086.70","967.50"
"2017/12/18","1,089.30","966.76"
"2017/12/19","1,089.10","967.57"
"2017/12/20","1,086.80","962.79"
"2017/12/21","1,082.90","955.40"
"2017/12/22","1,080.60","953.20"
"2017/12/26","1,079.20","952.39"
"2017/12/27","1,077.10","951.38"
"2017/12/28","1,075.20","949.45"
"2017/12/29","1,071.40","949.11"
"2018/01/02","1,071.40","951.05"
"2018/01/03","1,064.30","948.11"
"2018/01/04","1,065.40","946.64"
"2018/01/05","1,065.50","944.72"
"2018/01/08","1,062.10","938.62"
"2018/01/09","1,065.20","941.28"
"2018/01/10","1,067.10","947.31"
"2018/01/11","1,070.70","961.17"
"2018/01/12","1,071.20","962.66"
"2018/01/15","1,064.70","958.07"
"2018/01/16","1,061.30","960.02"
"2018/01/17","1,064.00","963.90"
"2018/01/18","1,065.80","957.76"
"2018/01/19","1,069.40","963.38"
"2018/01/22","1,067.30","964.62"
"2018/01/23","1,068.90","963.49"
"2018/01/24","1,069.70","970.12"
"2018/01/25","1,070.60","980.49"
"2018/01/26","1,061.70","968.48"
"2018/01/29","1,064.80","979.85"
"2018/01/30","1,064.80","977.46"
"2018/01/31","1,071.50","985.02"
"2018/02/01","1,071.00","980.68"
"2018/02/02","1,071.10","978.62"
"2018/02/05","1,076.70","977.26"
"2018/02/06","1,089.80","998.31"
"2018/02/07","1,094.30","997.58"
"2018/02/08","1,083.30","990.45"
"2018/02/09","1,087.80","1,000.78"
"2018/02/12","1,092.70","1,004.37"
"2018/02/13","1,083.40","996.64"
"2018/02/14","1,082.80","1,004.13"
"2018/02/19","1,079.90","1,016.62"
"2018/02/20","1,068.00","1,001.74"
"2018/02/21","1,070.30","997.39"
"2018/02/22","1,075.30","998.00"
"2018/02/23","1,082.90","1,015.04"
"2018/02/26","1,078.50","1,008.42"
"2018/02/27","1,073.70","1,003.22"
"2018/02/28","1,071.00","997.25"
"2018/03/02","1,081.90","1,019.27"
"2018/03/05","1,081.30","1,023.28"
"2018/03/06","1,080.50","1,017.52"
"2018/03/07","1,075.40","1,018.61"
"2018/03/08","1,068.70","1,007.30"
"2018/03/09","1,068.40","1,005.03"
"2018/03/12","1,069.20","1,000.05"
"2018/03/13","1,064.30","1,000.52"
"2018/03/14","1,065.80","1,000.99"
"2018/03/15","1,065.80","1,002.78"
"2018/03/16","1,065.80","1,002.59"
"2018/03/19","1,069.60","1,009.20"
"2018/03/20","1,071.20","1,010.14"
"2018/03/21","1,071.00","1,005.40"
"2018/03/22","1,071.40","1,011.42"
"2018/03/23","1,069.20","1,019.60"
"2018/03/26","1,080.80","1,031.49"
"2018/03/27","1,081.20","1,025.47"
"2018/03/28","1,072.20","1,017.36"
"2018/03/29","1,069.40","1,001.17"
"2018/03/30","1,066.50","1,001.46"
"2018/04/02","1,064.40","1,000.80"
"2018/04/03","1,058.10","999.67"
"2018/04/04","1,057.80","992.82"
"2018/04/05","1,057.60","990.68"
"2018/04/06","1,059.50","989.03"
"2018/04/09","1,066.00","997.52"
"2018/04/10","1,067.50","1,000.33"
"2018/04/11","1,067.70","996.17"
"2018/04/12","1,066.40","998.27"
"2018/04/13","1,068.70","996.50"
"2018/04/16","1,070.00","994.75"
"2018/04/17","1,073.10","1,001.63"
"2018/04/18","1,068.40","998.22"
"2018/04/19","1,066.50","994.73"
"2018/04/20","1,063.50","990.32"
"2018/04/23","1,067.30","990.12"
"2018/04/24","1,068.90","983.35"
"2018/04/25","1,076.90","989.52"
"2018/04/26","1,078.70","985.79"
"2018/04/27","1,079.70","987.43"
"2018/04/30","1,076.20","985.94"
"2018/05/02","1,067.50","971.38"
"2018/05/03","1,074.90","978.83"
"2018/05/04","1,076.50","986.30"
"2018/05/08","1,076.70","986.85"
"2018/05/09","1,078.20","988.49"
"2018/05/10","1,081.30","985.46"
"2018/05/11","1,075.30","983.04"
"2018/05/14","1,068.60","977.23"
"2018/05/15","1,066.60","972.07"
"2018/05/16","1,072.60","973.10"
"2018/05/17","1,078.70","977.84"
"2018/05/18","1,079.30","974.27"
"2018/05/21","1,080.00","974.33"
"2018/05/23","1,083.80","977.94"
"2018/05/24","1,078.80","980.59"
"2018/05/25","1,079.70","988.19"
"2018/05/28","1,078.70","983.81"
"2018/05/29","1,073.20","980.49"
"2018/05/30","1,076.10","991.39"
"2018/05/31","1,081.30","993.98"
"2018/06/01","1,076.40","989.61"
"2018/06/04","1,076.00","982.51"
"2018/06/05","1,070.90","974.21"
"2018/06/07","1,069.60","970.91"
"2018/06/08","1,067.90","973.78"
"2018/06/11","1,073.20","980.81"
"2018/06/12","1,073.50","974.18"
"2018/06/14","1,075.10","975.32"
"2018/06/15","1,082.50","978.53"
"2018/06/18","1,091.40","986.84"
"2018/06/19","1,104.40","999.23"
"2018/06/20","1,105.50","1,004.68"
"2018/06/21","1,108.00","1,003.67"
"2018/06/22","1,109.00","1,008.78"
"2018/06/25","1,108.90","1,009.24"
"2018/06/26","1,116.10","1,017.74"
"2018/06/27","1,115.20","1,013.22"
"2018/06/28","1,117.90","1,013.97"
"2018/06/29","1,121.70","1,014.79"
"2018/07/02","1,117.20","1,009.26"
"2018/07/03","1,117.40","1,008.26"
"2018/07/04","1,121.10","1,014.34"
"2018/07/05","1,115.30","1,009.55"
"2018/07/06","1,118.40","1,010.85"
"2018/07/09","1,117.80","1,012.22"
"2018/07/10","1,112.30","1,003.20"
"2018/07/11","1,113.80","1,004.28"
"2018/07/12","1,120.80","1,001.16"
"2018/07/13","1,127.80","1,001.55"
"2018/07/16","1,123.40","999.07"
"2018/07/17","1,128.70","1,004.63"
"2018/07/18","1,125.20","995.84"
"2018/07/19","1,128.90","1,000.31"
"2018/07/20","1,131.20","1,005.91"
"2018/07/23","1,134.80","1,019.91"
"2018/07/24","1,128.50","1,012.79"
"2018/07/25","1,135.20","1,020.63"
"2018/07/26","1,127.50","1,016.73"
"2018/07/27","1,119.60","1,006.52"
"2018/07/30","1,120.00","1,009.46"
"2018/07/31","1,116.70","1,005.95"
"2018/08/01","1,117.90","1,000.22"
"2018/08/02","1,119.30","1,002.51"
"2018/08/03","1,122.60","1,005.60"
"2018/08/06","1,128.10","1,014.16"
"2018/08/07","1,123.50","1,009.07"
"2018/08/08","1,125.70","1,010.82"
"2018/08/09","1,118.80","1,008.84"
"2018/08/10","1,117.90","1,005.62"
"2018/08/13","1,126.30","1,018.22"
"2018/08/14","1,133.70","1,024.30"
"2018/08/16","1,132.10","1,023.41"
"2018/08/17","1,130.70","1,019.02"
"2018/08/20","1,125.60","1,018.50"
"2018/08/21","1,121.70","1,020.14"
"2018/08/22","1,118.20","1,015.58"
"2018/08/23","1,118.70","1,011.94"
"2018/08/24","1,120.80","1,006.51"
"2018/08/27","1,121.80","1,008.22"
"2018/08/28","1,114.30","1,002.47"
"2018/08/29","1,110.00","998.47"
"2018/08/30","1,108.80","992.35"
"2018/08/31","1,108.80","998.65"
"2018/09/03","1,113.30","1,001.75"
"2018/09/04","1,113.50","1,002.39"
"2018/09/05","1,114.20","999.46"
"2018/09/06","1,117.60","1,002.42"
"2018/09/07","1,121.20","1,013.15"
"2018/09/10","1,123.10","1,012.03"
"2018/09/11","1,128.10","1,014.98"
"2018/09/12","1,126.80","1,009.54"
"2018/09/13","1,127.30","1,013.39"
"2018/09/14","1,121.20","1,000.94"
"2018/09/17","1,119.20","999.42"
"2018/09/18","1,126.20","1,008.15"
"2018/09/19","1,126.30","1,002.49"
"2018/09/20","1,123.00","1,000.04"
"2018/09/21","1,119.90","995.73"
"2018/09/27","1,116.60","990.20"
"2018/09/28","1,112.70","981.17"
"2018/10/01","1,110.20","975.79"
"2018/10/02","1,110.90","974.43"
"2018/10/04","1,116.40","975.15"
"2018/10/05","1,128.30","990.87"
"2018/10/08","1,130.70","994.33"
"2018/10/10","1,131.70","1,001.24"
"2018/10/11","1,132.50","1,008.86"
"2018/10/12","1,142.50","1,018.91"
"2018/10/15","1,133.30","1,010.21"
"2018/10/16","1,133.40","1,013.82"
"2018/10/17","1,128.10","1,004.59"
"2018/10/18","1,125.00","998.89"
"2018/10/19","1,132.60","1,009.40"
"2018/10/22","1,134.30","1,008.67"
"2018/10/23","1,130.90","1,002.35"
"2018/10/24","1,135.80","1,010.32"
"2018/10/25","1,132.20","1,009.95"
"2018/10/26","1,138.50","1,013.13"
"2018/10/29","1,140.60","1,019.21"
"2018/10/30","1,138.60","1,013.26"
"2018/10/31","1,140.60","1,008.89"
"2018/11/01","1,139.20","1,009.08"
"2018/11/02","1,138.80","1,010.96"
"2018/11/05","1,125.50","994.57"
"2018/11/06","1,122.70","991.57"
"2018/11/07","1,122.50","989.38"
"2018/11/08","1,120.90","987.36"
"2018/11/09","1,118.40","980.75"
"2018/11/12","1,125.70","988.54"
"2018/11/13","1,132.00","994.68"
"2018/11/14","1,135.70","998.15"
"2018/11/15","1,132.40","996.74"
"2018/11/16","1,130.30","995.25"
"2018/11/19","1,128.70","1,001.02"
"2018/11/20","1,127.40","1,002.31"
"2018/11/21","1,127.50","1,000.40"
"2018/11/22","1,131.30","1,000.49"
"2018/11/23","1,129.00","999.34"
"2018/11/26","1,130.50","1,001.11"
"2018/11/27","1,129.90","994.94"
"2018/11/28","1,129.70","993.06"
"2018/11/29","1,128.90","993.79"
"2018/11/30","1,121.80","988.98"
"2018/12/03","1,120.30","984.40"
"2018/12/04","1,113.70","980.33"
"2018/12/05","1,109.80","984.65"
"2018/12/06","1,113.60","984.40"
"2018/12/07","1,117.80","991.97"
"2018/12/10","1,118.20","993.78"
"2018/12/11","1,124.70","993.16"
"2018/12/12","1,129.40","995.99"
"2018/12/13","1,127.60","995.98"
"2018/12/14","1,124.00","989.44"
"2018/12/17","1,129.20","996.34"
"2018/12/18","1,131.60","1,003.15"
"2018/12/19","1,129.90","1,004.94"
"2018/12/20","1,125.10","1,001.11"
"2018/12/21","1,128.90","1,015.02"
"2018/12/24","1,123.90","1,011.84"
"2018/12/26","1,125.20","1,021.42"
"2018/12/27","1,125.60","1,012.23"
"2018/12/28","1,121.30","1,010.95"
"2018/12/31","1,118.10","1,013.18"
"2019/01/02","1,118.10","1,019.47"
"2019/01/03","1,119.00","1,044.87"
"2019/01/04","1,127.50","1,046.36"
"2019/01/07","1,125.20","1,038.34"
"2019/01/08","1,118.00","1,028.85"
"2019/01/09","1,121.70","1,031.31"
"2019/01/10","1,121.60","1,036.89"
"2019/01/11","1,118.90","1,031.96"
"2019/01/14","1,117.60","1,030.28"
"2019/01/15","1,121.40","1,036.75"
"2019/01/16","1,120.10","1,030.97"
"2019/01/17","1,122.00","1,028.65"
"2019/01/18","1,121.40","1,027.35"
"2019/01/21","1,121.30","1,021.87"
"2019/01/22","1,126.50","1,027.36"
"2019/01/23","1,130.20","1,033.66"
"2019/01/24","1,128.20","1,029.71"
"2019/01/25","1,128.00","1,029.81"
"2019/01/28","1,125.10","1,026.97"
"2019/01/29","1,116.90","1,022.19"
"2019/01/30","1,118.10","1,021.80"
"2019/01/31","1,117.20","1,024.81"
"2019/02/01","1,111.60","1,021.36"
"2019/02/07","1,116.80","1,015.97"
"2019/02/08","1,123.40","1,023.09"
"2019/02/11","1,124.50","1,023.90"
"2019/02/12","1,124.50","1,018.25"
"2019/02/13","1,124.60","1,018.15"
"2019/02/14","1,121.70","1,010.77"
"2019/02/15","1,125.00","1,018.05"
"2019/02/18","1,127.70","1,020.31"
"2019/02/19","1,124.70","1,016.95"
"2019/02/20","1,127.50","1,019.72"
"2019/02/21","1,122.60","1,012.95"
"2019/02/22","1,124.40","1,015.95"
"2019/02/25","1,125.70","1,016.20"
"2019/02/26","1,120.80","1,009.23"
"2019/02/27","1,118.30","1,011.62"
"2019/02/28","1,117.80","1,007.62"
"2019/03/04","1,119.90","1,000.49"
"2019/03/05","1,125.00","1,006.85"
"2019/03/06","1,125.80","1,006.21"
"2019/03/07","1,127.80","1,009.53"
"2019/03/08","1,128.30","1,011.16"
"2019/03/11","1,134.00","1,020.38"
"2019/03/12","1,134.50","1,019.45"
"2019/03/13","1,128.70","1,014.33"
"2019/03/14","1,131.50","1,017.40"
"2019/03/15","1,132.70","1,013.96"
"2019/03/18","1,136.10","1,018.88"
"2019/03/19","1,133.70","1,017.82"
"2019/03/20","1,130.90","1,015.49"
"2019/03/21","1,130.40","1,021.37"
"2019/03/22","1,125.80","1,016.39"
"2019/03/25","1,129.80","1,026.58"
"2019/03/26","1,134.90","1,031.31"
"2019/03/27","1,132.10","1,024.29"
"2019/03/28","1,134.70","1,026.92"
"2019/03/29","1,137.80","1,028.24"
"2019/04/01","1,136.10","1,024.11"
"2019/04/02","1,132.70","1,016.70"
"2019/04/03","1,135.80","1,020.26"
"2019/04/04","1,134.90","1,018.26"
"2019/04/05","1,135.50","1,017.06"
"2019/04/08","1,136.40","1,017.50"
"2019/04/09","1,141.40","1,024.09"
"2019/04/10","1,142.80","1,028.21"
"2019/04/11","1,141.20","1,028.71"
"2019/04/12","1,139.20","1,020.56"
"2019/04/15","1,140.50","1,018.17"
"2019/04/16","1,133.90","1,012.55"
"2019/04/17","1,135.70","1,013.97"
"2019/04/18","1,136.10","1,013.97"
"2019/04/19","1,136.20","1,014.74"
"2019/04/22","1,137.10","1,016.04"
"2019/04/23","1,140.80","1,019.07"
"2019/04/24","1,141.10","1,020.07"
"2019/04/25","1,146.90","1,022.60"
"2019/04/26","1,158.70","1,038.77"
"2019/04/29","1,159.70","1,039.16"
"2019/04/30","1,158.20","1,037.02"
"2019/05/02","1,163.80","1,044.38"
"2019/05/03","1,163.90","1,043.72"
"2019/05/07","1,169.40","1,055.84"
"2019/05/08","1,169.80","1,061.09"
"2019/05/09","1,169.90","1,063.01"
"2019/05/10","1,175.80","1,071.39"
"2019/05/13","1,178.10","1,073.29"
"2019/05/14","1,183.10","1,083.08"
"2019/05/15","1,187.00","1,082.58"
"2019/05/16","1,189.40","1,085.96"
"2019/05/17","1,189.80","1,083.06"
"2019/05/20","1,192.70","1,083.63"
"2019/05/21","1,192.90","1,083.91"
"2019/05/22","1,193.30","1,079.27"
"2019/05/23","1,194.60","1,083.29"
"2019/05/24","1,191.20","1,087.41"
"2019/05/27","1,189.60","1,087.63"
"2019/05/28","1,184.10","1,080.97"
"2019/05/29","1,187.60","1,085.90"
"2019/05/30","1,193.10","1,088.59"
"2019/05/31","1,190.00","1,085.82"
"2019/06/03","1,191.20","1,100.36"
"2019/06/04","1,183.00","1,095.62"
"2019/06/05","1,181.50","1,091.81"
"2019/06/07","1,179.80","1,087.87"
"2019/06/10","1,179.50","1,087.55"
"2019/06/11","1,184.00","1,092.10"
"2019/06/12","1,181.70","1,088.67"
"2019/06/13","1,181.70","1,089.38"
"2019/06/14","1,184.70","1,093.45"
"2019/06/17","1,184.00","1,090.79"
"2019/06/18","1,186.30","1,092.81"
"2019/06/19","1,185.00","1,092.12"
"2019/06/20","1,177.00","1,089.16"
"2019/06/21","1,167.70","1,087.90"
"2019/06/24","1,162.00","1,082.19"
"2019/06/25","1,157.90","1,078.97"
"2019/06/26","1,154.70","1,077.35"
"2019/06/27","1,158.20","1,075.00"
"2019/06/28","1,156.80","1,073.35"
"2019/07/01","1,156.40","1,066.74"
"2019/07/02","1,155.40","1,066.80"
"2019/07/03","1,164.80","1,079.97"
"2019/07/04","1,170.40","1,085.87"
"2019/07/05","1,169.20","1,084.60"
"2019/07/08","1,170.40","1,078.56"
"2019/07/09","1,178.50","1,083.63"
"2019/07/10","1,179.90","1,083.52"
"2019/07/11","1,181.40","1,090.41"
"2019/07/12","1,173.80","1,081.99"
"2019/07/15","1,177.30","1,091.15"
"2019/07/16","1,179.20","1,093.42"
"2019/07/17","1,178.50","1,088.63"
"2019/07/18","1,180.40","1,093.32"
"2019/07/19","1,179.50","1,097.77"
"2019/07/22","1,173.40","1,088.65"
"2019/07/23","1,177.60","1,091.33"
"2019/07/24","1,178.40","1,089.04"
"2019/07/25","1,178.20","1,089.06"
"2019/07/26","1,179.80","1,085.72"
"2019/07/29","1,184.20","1,090.07"
"2019/07/30","1,183.40","1,087.23"
"2019/07/31","1,182.00","1,088.45"
"2019/08/01","1,181.90","1,086.45"
"2019/08/02","1,188.50","1,106.04"
"2019/08/05","1,194.80","1,121.40"
"2019/08/06","1,211.80","1,146.83"
"2019/08/07","1,214.30","1,141.63"
"2019/08/08","1,214.50","1,143.44"
"2019/08/09","1,211.30","1,144.73"
"2019/08/12","1,209.70","1,146.04"
"2019/08/13","1,215.60","1,154.91"
"2019/08/14","1,218.90","1,142.84"
"2019/08/16","1,211.70","1,141.55"
"2019/08/19","1,213.30","1,139.68"
"2019/08/20","1,210.70","1,135.69"
"2019/08/21","1,210.20","1,138.90"
"2019/08/22","1,204.00","1,129.40"
"2019/08/23","1,205.10","1,131.92"
"2019/08/26","1,212.20","1,155.08"
"2019/08/27","1,218.20","1,148.11"
"2019/08/28","1,213.10","1,146.87"
"2019/08/29","1,213.50","1,144.33"
"2019/08/30","1,215.20","1,140.66"
"2019/09/02","1,209.60","1,139.57"
"2019/09/03","1,211.90","1,141.20"
"2019/09/04","1,215.20","1,146.74"
"2019/09/05","1,209.70","1,137.47"
"2019/09/06","1,199.60","1,120.96"
"2019/09/09","1,196.90","1,119.49"
"2019/09/10","1,192.40","1,112.00"
"2019/09/11","1,191.90","1,108.59"
"2019/09/16","1,191.40","1,105.14"
"2019/09/17","1,184.00","1,095.13"
"2019/09/18","1,188.30","1,099.16"
"2019/09/19","1,190.50","1,098.15"
"2019/09/20","1,195.10","1,106.22"
"2019/09/23","1,191.10","1,106.46"
"2019/09/24","1,193.10","1,109.40"
"2019/09/25","1,194.00","1,114.59"
"2019/09/26","1,198.30","1,112.32"
"2019/09/27","1,199.10","1,112.13"
"2019/09/30","1,201.30","1,113.40"
"2019/10/01","1,199.20","1,109.70"
"2019/10/02","1,198.20","1,112.17"
"2019/10/04","1,203.70","1,126.37"
"2019/10/07","1,197.00","1,120.52"
"2019/10/08","1,196.50","1,115.51"
"2019/10/10","1,194.70","1,115.55"
"2019/10/11","1,196.10","1,108.48"
"2019/10/14","1,189.30","1,096.13"
"2019/10/15","1,183.70","1,092.13"
"2019/10/16","1,184.10","1,087.93"
"2019/10/17","1,187.00","1,091.75"
"2019/10/18","1,186.60","1,092.99"
"2019/10/21","1,180.50","1,089.42"
"2019/10/22","1,175.40","1,082.32"
"2019/10/23","1,171.40","1,079.68"
"2019/10/24","1,173.70","1,080.11"
"2019/10/25","1,171.00","1,078.02"
"2019/10/28","1,174.20","1,080.27"
"2019/10/29","1,169.60","1,073.32"
"2019/10/30","1,166.50","1,071.51"
"2019/10/31","1,168.40","1,074.05"
"2019/11/01","1,161.70","1,075.50"
"2019/11/04","1,167.60","1,078.86"
"2019/11/05","1,160.40","1,068.51"
"2019/11/06","1,160.10","1,062.70"
"2019/11/07","1,157.50","1,062.51"
"2019/11/08","1,160.60","1,062.09"
"2019/11/11","1,156.10","1,058.46"
"2019/11/12","1,161.30","1,064.88"
"2019/11/13","1,163.50","1,067.68"
"2019/11/14","1,167.60","1,073.41"
"2019/11/15","1,170.40","1,079.75"
"2019/11/18","1,166.30","1,072.61"
"2019/11/19","1,164.50","1,071.45"
"2019/11/20","1,168.60","1,077.80"
"2019/11/21","1,170.10","1,078.53"
"2019/11/22","1,176.50","1,083.43"
"2019/11/25","1,177.80","1,083.48"
"2019/11/26","1,176.20","1,079.73"
"2019/11/27","1,174.40","1,076.79"
"2019/11/28","1,176.00","1,075.30"
"2019/11/29","1,179.30","1,076.89"
"2019/12/02","1,180.30","1,077.75"
"2019/12/03","1,180.40","1,082.69"
"2019/12/04","1,186.20","1,091.81"
"2019/12/05","1,193.70","1,096.60"
"2019/12/06","1,190.20","1,094.49"
"2019/12/09","1,189.70","1,095.49"
"2019/12/10","1,189.30","1,095.37"
"2019/12/11","1,192.00","1,095.74"
"2019/12/12","1,193.30","1,099.36"
"2019/12/13","1,188.60","1,085.23"
"2019/12/16","1,171.70","1,071.46"
"2019/12/17","1,172.90","1,070.16"
"2019/12/18","1,166.70","1,065.33"
"2019/12/19","1,165.30","1,063.57"
"2019/12/20","1,164.50","1,064.78"
"2019/12/23","1,162.60","1,061.98"
"2019/12/24","1,161.70","1,061.88"
"2019/12/26","1,163.70","1,063.76"
"2019/12/27","1,161.20","1,059.92"
"2019/12/30","1,160.90","1,060.72"
"2019/12/31","1,157.80","1,063.47"
"2020/01/02","1,157.80","1,065.67"
"2020/01/03","1,156.90","1,065.53"
"2020/01/06","1,162.70","1,078.42"
"2020/01/07","1,169.60","1,079.02"
"2020/01/08","1,165.30","1,074.95"
"2020/01/09","1,174.10","1,076.12"
"2020/01/10","1,160.00","1,059.60"
"2020/01/13","1,161.10","1,059.93"
"2020/01/14","1,155.70","1,051.35"
"2020/01/15","1,153.10","1,048.42"
"2020/01/16","1,158.80","1,054.37"
"2020/01/17","1,159.60","1,052.32"
"2020/01/20","1,158.80","1,051.83"
"2020/01/21","1,158.80","1,051.78"
"2020/01/22","1,164.70","1,059.97"
"2020/01/23","1,165.10","1,060.87"
"2020/01/28","1,167.20","1,071.37"
"2020/01/29","1,176.70","1,078.30"
"2020/01/30","1,176.00","1,078.45"
"2020/01/31","1,183.50","1,086.68"
"2020/02/03","1,187.80","1,096.21"
"2020/02/04","1,196.00","1,101.24"
